"uf","sexo","idade","cor_raca","numero_trabalhos","ocupacao","posicao","ativi_principal","empressa_com_CNPJ","servidor_publico","carteira","hrs_trab_princ","anos_estudo","posicao_ocupacao","grupo_atividade","grupo_ocupacao","rendimento_mensal"
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,46,4,1,5414,3,80000,1,NA,1,36,11,1,7,5,1500
12,2,71,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,64,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,69,4,1,5212,6,56020,2,NA,NA,25,4,9,6,5,600
12,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,39,4,1,2341,3,85012,1,NA,1,40,15,1,9,2,2200
12,1,43,4,1,3313,4,84012,NA,1,NA,40,11,7,8,3,2500
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,53,4,1,8153,6,14001,2,NA,NA,40,4,9,2,8,600
12,1,35,4,1,8321,6,49030,2,NA,NA,48,11,9,5,8,900
12,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,25,4,1,1324,3,49040,1,NA,1,48,11,1,5,1,1300
12,2,31,4,1,4311,3,10010,1,NA,1,48,11,1,2,4,1300
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,20,4,1,5311,1,97000,NA,NA,2,46,11,4,11,5,280
12,2,21,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,27,1,1,5168,6,96090,2,NA,NA,47,8,9,10,5,3000
12,2,71,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,31,4,1,4225,3,64000,1,NA,2,30,11,2,7,4,1500
12,2,21,4,1,4226,4,35010,NA,NA,1,30,12,5,2,4,800
12,2,53,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,61,4,1,8332,3,23099,1,NA,1,48,8,1,2,8,1500
12,2,21,4,1,5230,3,48050,1,NA,1,48,11,1,4,5,622
12,1,30,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,34,1,1,5120,6,48030,2,NA,NA,20,8,9,4,5,50
12,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,16,1,1,5223,4,48073,NA,NA,1,40,8,5,4,5,545
12,1,60,4,1,9212,6,1401,2,NA,NA,10,0,9,1,9,60
12,2,52,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,24,4,1,9313,3,71000,2,NA,1,48,2,1,7,9,600
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,20,4,1,9313,3,71000,2,NA,1,48,7,1,7,9,600
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,17,4,1,9313,3,71000,2,NA,1,48,6,1,7,9,600
12,1,15,4,1,9313,3,71000,1,NA,2,48,3,2,7,9,600
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,65,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,26,4,1,1420,6,48030,2,NA,NA,88,10,9,4,1,6000
12,1,52,1,1,4110,4,86002,NA,1,NA,40,8,7,9,4,850
12,2,53,4,1,4110,4,84012,NA,1,NA,40,11,7,8,4,900
12,1,25,1,1,2221,4,86002,NA,1,NA,40,15,7,9,2,2000
12,2,22,1,1,2261,4,86002,NA,2,1,40,15,5,9,2,2000
12,1,37,4,1,1219,4,85012,NA,1,NA,40,15,7,9,1,1900
12,2,30,4,1,5243,6,48079,2,NA,NA,12,12,9,4,5,100
12,2,12,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,49,1,1,4412,4,53001,NA,1,NA,40,11,7,5,4,2000
12,2,20,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,43,4,1,7115,6,43000,2,NA,NA,40,8,9,3,7,400
12,2,38,1,1,9112,4,85013,NA,NA,1,24,3,5,9,9,600
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,48,4,1,5414,3,80000,2,NA,2,40,5,2,7,5,200
12,2,37,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,56,1,1,1420,6,48030,2,NA,NA,56,0,9,4,1,200
12,2,44,4,1,5223,7,48030,2,NA,NA,56,11,10,4,5,NA
12,1,32,4,2,4226,4,84011,NA,1,NA,40,15,7,8,4,2500
12,2,26,4,1,5311,4,55000,NA,1,NA,32,15,7,6,5,1700
12,2,64,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,79,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,27,4,1,8172,3,16001,1,NA,2,44,11,2,2,8,1000
12,1,32,4,1,5414,3,80000,1,NA,1,36,8,1,7,5,750
12,2,33,4,1,8153,6,14001,2,NA,NA,40,0,9,2,8,400
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,46,4,1,1412,5,56011,1,NA,NA,56,11,8,6,1,5000
12,2,46,1,1,1412,7,56011,1,NA,NA,48,11,10,6,1,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,83,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,65,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,29,4,1,9111,1,97000,NA,NA,2,24,11,4,11,9,200
12,1,33,4,1,9211,6,1401,2,NA,NA,44,5,9,1,9,200
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,31,4,1,9212,6,1401,2,NA,NA,40,7,9,1,9,622
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,45,4,1,9111,1,97000,NA,NA,2,24,0,4,11,9,300
12,2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,12,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,30,4,1,4110,3,24002,1,NA,1,50,0,1,2,4,933
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,36,4,1,9611,4,84013,NA,1,NA,40,5,7,8,9,622
12,2,29,4,1,7511,3,48030,1,NA,1,52,11,1,4,7,622
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,58,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,20,4,1,1120,3,48030,2,NA,2,48,13,2,4,1,700
12,2,25,1,1,9111,1,97000,NA,NA,2,39,11,4,11,9,350
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,32,1,1,4110,4,84012,NA,NA,2,40,11,6,8,4,1600
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,54,4,1,7411,3,43000,1,NA,2,48,5,2,3,7,800
12,2,57,4,1,7112,6,48071,2,NA,NA,21,4,9,4,7,200
12,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,50,4,1,8153,6,14002,2,NA,NA,51,8,9,2,8,400
12,1,47,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,22,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,14,4,1,8321,3,56011,2,NA,2,40,0,2,6,8,622
12,2,42,4,1,9111,1,97000,NA,NA,2,18,11,4,11,9,250
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,51,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,84,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,33,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,2,34,4,1,4110,3,45030,2,NA,2,46,15,2,4,4,622
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,57,4,1,1420,5,48030,2,NA,NA,98,0,8,4,1,150
12,1,42,4,1,7131,6,43000,2,NA,NA,40,6,9,3,7,510
12,2,49,2,1,5142,6,96020,2,NA,NA,30,8,9,10,5,200
12,1,40,4,1,5414,3,48030,1,NA,1,36,8,1,4,5,700
12,1,78,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,28,1,1,4226,4,35010,NA,NA,1,30,12,5,2,4,900
12,1,53,4,1,9333,6,49040,2,NA,NA,65,5,9,5,9,800
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,25,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,35,4,1,9111,1,97000,NA,NA,2,48,5,4,11,9,622
12,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,67,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,84,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,56,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,64,4,1,4225,4,84016,NA,2,1,40,11,5,8,4,622
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,64,4,1,5414,3,43000,1,NA,1,36,0,1,3,5,622
12,1,27,4,1,9112,3,52010,1,NA,1,44,11,1,5,9,622
12,1,22,4,1,7112,6,43000,2,NA,NA,44,7,9,3,7,400
12,2,18,4,1,5311,1,97000,NA,NA,2,33,8,4,11,5,300
12,1,32,4,1,7112,3,41000,1,NA,1,50,4,1,3,7,1070
12,2,33,1,1,9111,1,97000,NA,NA,2,48,2,4,11,9,622
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,43,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,66,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,32,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,44,4,1,9333,3,48050,1,NA,2,40,0,2,4,9,622
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,47,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,16,4,1,5311,1,97000,NA,NA,2,12,8,4,11,5,20
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,30,4,1,7112,3,41000,1,NA,1,48,8,1,3,7,1200
12,2,23,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,37,4,1,7131,6,43000,2,NA,NA,44,5,9,3,7,800
12,2,30,4,1,9112,3,81011,1,NA,1,25,8,1,7,9,700
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,10,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,64,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,81,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,35,4,1,7112,3,41000,1,NA,1,44,5,1,3,7,1000
12,1,53,4,1,1420,6,48030,1,NA,NA,77,4,9,4,1,1000
12,2,46,4,1,7512,7,48030,1,NA,NA,59,1,10,4,7,NA
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,54,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,18,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,70,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,40,4,1,9329,3,20020,1,NA,1,40,0,1,2,9,622
12,2,33,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,57,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,36,1,1,9411,3,56011,2,NA,1,48,11,1,6,9,622
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,18,1,1,9329,3,11000,1,NA,1,48,8,1,2,9,622
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,45,4,1,7523,3,31000,2,NA,1,48,4,1,2,7,622
12,2,38,1,1,9111,1,97000,NA,NA,1,60,12,3,11,9,622
12,2,21,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,20,4,1,7231,3,45040,2,NA,1,44,11,1,4,7,622
12,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,34,4,1,5120,3,56011,2,NA,1,91,2,1,6,5,622
12,1,36,4,1,7112,6,43000,2,NA,NA,60,8,9,3,7,600
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,35,2,1,2342,4,87000,NA,2,1,40,13,5,9,2,1200
12,2,33,4,2,1219,3,56011,1,NA,1,36,11,1,6,1,700
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,61,1,1,2261,4,86001,NA,1,NA,40,15,7,9,2,4500
12,2,53,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,30,1,1,2611,4,84013,NA,1,NA,20,15,7,8,2,5000
12,1,25,1,1,2211,4,86001,NA,1,NA,36,15,7,9,2,4500
12,2,21,1,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,26,4,1,9111,1,97000,NA,NA,2,30,7,4,11,9,300
12,1,40,1,1,9112,3,94010,1,NA,1,40,11,1,10,9,2000
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,45,4,1,7115,3,41000,1,NA,1,40,4,1,3,7,800
12,2,28,4,1,9111,1,97000,NA,NA,1,20,5,3,11,9,500
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,24,2,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,30,3,1,2330,4,84013,NA,1,NA,28,15,7,8,2,500
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,43,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,44,1,1,4110,4,84016,NA,1,NA,40,12,7,8,4,2000
12,2,13,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,45,4,2,7511,6,10091,2,NA,NA,30,4,9,2,7,500
12,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,21,1,1,6111,7,1108,2,NA,NA,30,10,10,1,6,NA
12,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,17,4,1,6111,7,1108,2,NA,NA,28,10,10,1,6,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,38,4,1,6111,6,1110,2,NA,NA,41,5,9,1,6,600
12,2,25,4,1,9111,1,97000,NA,NA,1,39,0,3,11,9,622
12,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,62,4,1,6111,6,1108,2,NA,NA,62,7,9,1,6,500
12,2,56,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,29,4,1,7511,3,10010,1,NA,1,48,10,1,2,7,622
12,1,33,4,1,6111,6,1108,2,NA,NA,24,0,9,1,6,150
12,2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,32,1,1,6111,6,1108,2,NA,NA,25,4,9,1,6,300
12,2,37,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,9,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,22,2,1,6111,7,1108,2,NA,NA,21,4,10,1,6,NA
12,2,20,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,18,2,1,6111,7,1108,2,NA,NA,24,4,10,1,6,NA
12,1,17,4,1,6111,7,1108,2,NA,NA,19,7,10,1,6,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,11,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,36,4,1,6111,6,1108,2,NA,NA,24,0,9,1,6,80
12,2,31,4,1,6111,7,1108,2,NA,NA,18,0,10,1,6,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,58,2,1,6121,6,1201,2,NA,NA,28,4,9,1,6,330
12,1,77,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,73,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,23,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,71,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,36,4,1,6111,6,1108,2,NA,NA,26,0,9,1,6,200
12,2,31,4,1,6111,7,1108,2,NA,NA,24,0,10,1,6,NA
12,1,12,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,63,2,1,6111,6,1116,2,NA,NA,20,0,9,1,6,270
12,2,63,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,31,2,1,6111,7,1116,2,NA,NA,24,5,10,1,6,NA
12,1,25,2,1,6111,7,1116,2,NA,NA,25,1,10,1,6,NA
12,1,29,4,1,6111,6,1108,2,NA,NA,29,4,9,1,6,200
12,2,21,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,55,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,23,4,1,9212,3,1401,2,NA,2,49,4,2,1,9,600
12,1,21,4,1,9333,3,16002,2,NA,2,44,5,2,2,9,500
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
