"uf","sexo","idade","cor_raca","numero_trabalhos","ocupacao","posicao","ativi_principal","empressa_com_CNPJ","servidor_publico","carteira","hrs_trab_princ","anos_estudo","posicao_ocupacao","grupo_atividade","grupo_ocupacao","rendimento_mensal"
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,42,4,1,8160,6,10091,2,NA,NA,20,3,9,2,8,300
12,2,31,4,1,8160,7,10091,NA,NA,NA,10,4,10,2,8,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,26,4,1,9334,4,84013,NA,NA,1,30,6,5,8,9,937
12,2,24,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,70,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,38,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,54,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,78,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,40,4,1,4226,3,78000,NA,NA,1,45,15,1,7,4,1500
12,1,44,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,63,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,49,4,1,5131,3,56011,NA,NA,1,49,4,1,6,5,937
12,2,32,4,1,5223,3,48080,NA,NA,1,42,8,1,4,5,937
12,1,25,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,35,1,1,5223,3,45010,NA,NA,1,49,11,1,4,5,1200
12,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,37,1,1,5414,3,93011,NA,NA,2,8,15,2,10,5,500
12,1,20,1,1,4110,3,86002,NA,NA,2,22,14,2,9,4,700
12,2,15,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,46,2,1,3344,4,84013,NA,1,NA,30,15,7,8,3,1500
12,2,22,1,1,3352,4,84016,NA,NA,2,40,15,6,8,3,1000
12,2,87,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,61,4,1,9111,1,97000,NA,NA,2,18,4,4,11,9,600
12,1,46,4,1,9111,1,97000,NA,NA,2,24,4,4,11,9,400
12,2,36,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,17,2,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,15,2,1,9629,3,48080,NA,NA,1,12,8,1,4,9,481
12,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,11,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,40,4,1,3221,3,86001,NA,NA,1,42,14,1,9,3,1000
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,30,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,20,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,36,4,2,412,2,84016,NA,NA,NA,40,15,7,8,10,4000
12,2,28,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,60,4,1,9520,6,48100,2,NA,NA,20,13,9,4,9,1500
12,2,46,4,1,9111,1,97000,NA,NA,1,44,5,3,11,9,937
12,1,44,4,1,7112,6,41000,2,NA,NA,48,5,9,3,7,1000
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,20,4,1,4226,3,56011,NA,NA,1,44,11,1,6,4,937
12,2,49,4,1,5221,5,56011,1,NA,NA,35,11,8,6,5,4000
12,1,20,1,1,5246,3,56011,NA,NA,1,30,11,1,6,5,937
12,2,17,4,1,9111,7,97000,NA,NA,NA,20,9,10,11,9,NA
12,1,41,2,1,2132,4,84016,NA,1,NA,40,15,7,8,2,7000
12,2,45,2,1,4110,4,84012,NA,1,NA,40,15,7,8,4,2000
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,28,4,2,1211,3,85029,NA,NA,1,44,11,1,9,1,1500
12,2,27,4,1,1211,3,86002,NA,NA,1,44,11,1,9,1,1600
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,60,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,41,1,1,5132,3,56011,NA,NA,2,16,11,2,6,5,937
12,1,42,4,1,7112,6,41000,2,NA,NA,40,0,9,3,7,937
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,18,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,61,4,1,7112,6,41000,2,NA,NA,48,0,9,3,7,1500
12,2,54,4,1,4120,4,85012,NA,1,NA,20,11,7,9,4,1500
12,1,54,1,1,9111,1,97000,NA,NA,2,60,4,4,11,9,600
12,2,27,1,1,9520,6,48100,2,NA,NA,24,15,9,4,9,1500
12,1,36,4,1,2411,4,85013,NA,NA,2,40,15,6,9,2,2500
12,1,24,1,1,210,2,84014,NA,NA,NA,48,12,7,8,10,3400
12,2,65,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,76,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,68,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,33,4,1,5212,6,56020,2,NA,NA,24,8,9,6,5,600
12,1,27,4,1,9313,6,41000,2,NA,NA,8,3,9,3,9,200
12,1,41,4,1,2142,4,84011,NA,1,NA,40,15,7,8,2,5000
12,2,27,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,37,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,18,2,1,4226,3,86002,NA,NA,2,18,11,2,9,4,350
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,77,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,25,4,1,7422,6,95010,2,NA,NA,20,11,9,10,7,700
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,27,4,1,5120,3,78000,NA,NA,2,25,11,2,7,5,937
12,1,35,2,1,9621,3,49040,NA,NA,1,44,4,1,5,9,937
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,52,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,53,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,30,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,43,4,1,5414,3,80000,NA,NA,1,48,11,1,7,5,1100
12,2,44,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,51,4,1,5243,6,48073,2,NA,NA,9,0,9,4,5,150
12,2,60,1,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,35,4,1,2342,3,85012,NA,NA,1,20,15,1,9,2,1000
12,1,32,4,1,8322,4,84016,NA,1,NA,30,12,7,8,8,1500
12,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,47,4,1,7112,6,41000,2,NA,NA,48,3,9,3,7,600
12,1,25,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,27,4,1,7531,3,48042,NA,NA,2,48,11,2,4,7,1000
12,1,32,4,1,7531,3,48042,NA,NA,2,48,11,2,4,7,1200
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,41,4,1,5243,6,48079,2,NA,NA,25,11,9,4,5,3000
12,1,19,4,1,210,2,84014,NA,NA,NA,40,10,7,8,10,937
12,2,65,4,1,9111,1,97000,NA,NA,2,24,0,4,11,9,937
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,72,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,39,4,1,9111,1,97000,NA,NA,1,44,11,3,11,9,950
12,1,28,1,1,8321,3,48030,NA,NA,1,46,11,1,4,8,1200
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,20,4,2,5142,6,96020,2,NA,NA,10,10,9,10,5,500
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,62,1,1,7531,3,14001,NA,NA,2,44,11,2,2,7,937
12,1,86,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,16,4,1,9112,3,13001,NA,NA,2,44,8,2,2,9,300
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,1,26,4,1,5412,4,84016,NA,1,NA,40,14,7,8,5,3000
12,1,26,4,1,1219,4,85012,NA,1,NA,20,14,7,9,1,1800
12,2,40,4,1,5153,3,48050,NA,NA,1,40,2,1,4,5,980
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,49,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,32,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,48,4,1,1219,4,84012,NA,1,NA,35,15,7,8,1,3000
12,1,24,1,1,5243,3,48030,NA,NA,1,40,15,1,4,5,1500
12,2,45,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,45,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,42,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,65,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,38,1,1,5249,6,45010,2,NA,NA,30,11,9,4,5,2000
12,2,32,1,1,4226,4,84012,NA,NA,2,40,11,6,8,4,1000
12,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,72,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,66,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,64,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,28,1,1,7512,3,10030,NA,NA,1,40,11,1,2,7,960
12,2,45,4,1,2341,4,85012,NA,1,NA,20,15,7,9,2,2300
12,1,47,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,65,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,55,4,1,7531,6,14001,2,NA,NA,40,8,9,2,7,400
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,53,1,1,2330,4,85013,NA,1,NA,20,15,7,9,2,2600
12,2,22,1,1,2341,3,85012,NA,NA,2,24,11,2,9,2,950
12,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,77,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,75,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,61,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,29,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,72,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,76,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,51,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,45,4,1,5120,3,85012,NA,NA,1,40,11,1,9,5,1000
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,47,4,1,7231,3,45020,NA,NA,1,40,4,1,4,7,1300
12,1,27,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,41,1,1,4226,3,36000,NA,NA,2,40,14,2,2,4,1450
12,2,43,1,1,7531,6,14001,2,NA,NA,40,10,9,2,7,3000
12,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,65,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,60,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,22,4,1,1221,3,23091,NA,NA,2,44,10,2,2,1,1000
12,2,24,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,44,1,1,8160,6,10091,2,NA,NA,40,2,9,2,8,500
12,2,43,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,24,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,21,4,1,9112,3,8001,NA,NA,1,44,11,1,2,9,1000
12,1,54,4,1,0,3,0,NA,NA,1,40,4,1,12,11,930
12,2,30,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,22,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,30,4,1,5131,6,81011,2,NA,NA,40,0,9,7,5,930
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,56,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,75,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,57,1,1,4226,4,86002,NA,NA,1,20,11,5,9,4,930
12,1,62,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,69,4,1,7231,6,45020,1,NA,NA,40,11,9,4,7,2500
12,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,21,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,59,4,1,3313,6,69000,1,NA,NA,40,11,9,7,3,4000
12,2,48,4,1,5221,6,48030,1,NA,NA,40,11,9,4,5,3000
12,1,24,4,1,3313,7,69000,NA,NA,NA,40,15,10,7,3,NA
12,1,18,4,1,3313,7,48030,NA,NA,NA,20,14,10,4,3,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,53,4,1,8160,6,10091,2,NA,NA,40,4,9,2,8,500
12,2,50,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,38,4,1,5311,3,49030,NA,NA,1,20,11,1,5,5,937
12,1,32,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,18,4,1,7231,3,45040,NA,NA,2,44,8,2,4,7,937
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,44,4,1,6221,3,3002,NA,NA,1,44,0,1,1,6,937
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,52,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,45,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,27,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,26,4,1,210,2,84014,NA,NA,NA,40,11,7,8,10,1200
12,1,23,4,1,210,2,84014,NA,NA,NA,40,13,7,8,10,1500
12,1,58,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,54,4,1,9111,1,97000,NA,NA,2,30,11,4,11,9,400
12,1,27,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,67,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,61,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,28,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,48,4,1,6121,6,1204,2,NA,NA,40,11,9,1,6,1500
12,2,38,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,43,4,1,8160,6,10091,2,NA,NA,40,4,9,2,8,937
12,2,44,4,1,8160,7,10091,NA,NA,NA,20,11,10,2,8,NA
12,1,25,4,1,3115,6,95030,2,NA,NA,20,11,9,10,3,500
12,2,22,4,1,8160,7,10091,NA,NA,NA,20,15,10,2,8,NA
12,1,20,4,1,8160,7,10091,NA,NA,NA,20,11,10,2,8,NA
12,1,39,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,34,4,1,8160,6,10091,2,NA,NA,40,0,9,2,8,500
12,2,51,4,1,8160,7,10091,NA,NA,NA,20,3,10,2,8,NA
12,2,24,4,1,5329,4,86002,NA,NA,2,40,11,6,9,5,937
12,1,50,4,1,2636,3,94091,NA,NA,2,40,11,2,10,2,1200
12,2,46,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,72,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,29,4,1,9333,3,51000,NA,NA,1,40,11,1,5,9,1000
12,1,27,4,1,7232,3,33001,NA,NA,1,40,11,1,2,7,1400
12,1,54,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,49,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,24,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,49,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,63,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,58,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,33,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,29,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,26,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,25,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,35,4,1,9212,3,1201,NA,NA,2,16,7,2,1,9,300
12,2,34,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,72,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,77,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,52,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,37,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,15,4,1,9215,6,2000,2,NA,NA,20,2,9,1,9,500
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,33,4,1,9212,3,1201,NA,NA,2,16,1,2,1,9,300
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,40,4,1,9215,6,2000,2,NA,NA,24,0,9,1,9,150
